date,description,usage_gib,cost,nodepool,env
2023-08-28,Network Inter Zone Egress,261.0,2.0,cold-medium-spot-us-east1,stage
2023-08-28,Network Inter Zone Egress,186.0,2.0,cold-medium-spot-us-east1,prod
2023-08-28,Network Inter Zone Egress,63.0,1.0,hot-medium-spot-local-us-east1,stage
2023-08-28,Network Inter Zone Egress,91.0,1.0,cold-large-local-us-east1,prod
2023-08-28,Network Inter Zone Egress,67.0,1.0,default-highmem-us-east1,prod
2023-08-28,Network Inter Zone Egress,8.0,0.0,hot-spot-local-us-east1,prod
2023-08-28,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-28,Network Inter Zone Egress,55.0,0.0,icy-medium-us-east1-d,prod
2023-08-28,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-28,Network Inter Zone Egress,23.0,0.0,cold-spot-us-east1,prod
2023-08-28,Network Inter Zone Egress,9.0,0.0,rill-small-us-east1,prod
2023-08-28,Network Inter Zone Egress,15.0,0.0,zk2-us-east1,prod
2023-08-27,Network Inter Zone Egress,6163.0,51.0,kafka-us-east1-b,stage
2023-08-27,Network Inter Zone Egress,4730.0,39.0,icy2-large-us-east1-d,prod
2023-08-27,Network Inter Zone Egress,1886.0,15.0,mm-spot-us-east1,stage
2023-08-27,Network Inter Zone Egress,1317.0,11.0,default-us-east1,prod
2023-08-27,Network Inter Zone Egress,1073.0,9.0,kafka-us-east1-b,prod
2023-08-27,Network Inter Zone Egress,863.0,7.0,default-us-east1,stage
2023-08-27,Network Inter Zone Egress,739.0,6.0,hot-large-spot-local-us-east1,prod
2023-08-27,Network Inter Zone Egress,551.0,5.0,cold-large-spot-us-east1,prod
2023-08-27,Network Inter Zone Egress,391.0,3.0,hot-spot-local-us-east1,stage
2023-08-27,Network Inter Zone Egress,423.0,3.0,broker-us-east1,stage
2023-08-27,Network Inter Zone Egress,358.0,3.0,zk2-us-east1,stage
2023-08-27,Network Inter Zone Egress,196.0,2.0,broker-us-east1,prod
2023-08-27,Network Inter Zone Egress,303.0,2.0,rill-small-us-east1,stage
2023-08-27,Network Inter Zone Egress,299.0,2.0,icy-medium-us-east1-d,stage
2023-08-27,Network Inter Zone Egress,193.0,2.0,mm-spot-us-east1,prod
2023-08-27,Network Inter Zone Egress,143.0,1.0,cold-spot-us-east1,stage
2023-08-27,Network Inter Zone Egress,62.0,1.0,cold-medium-spot-us-east1,prod
2023-08-27,Network Inter Zone Egress,112.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-27,Network Inter Zone Egress,41.0,0.0,icy-medium-us-east1-d,prod
2023-08-27,Network Inter Zone Egress,3.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-27,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-27,Network Inter Zone Egress,24.0,0.0,cold-spot-us-east1,prod
2023-08-27,Network Inter Zone Egress,9.0,0.0,hot-spot-local-us-east1,prod
2023-08-27,Network Inter Zone Egress,23.0,0.0,cold-large-local-us-east1,prod
2023-08-27,Network Inter Zone Egress,47.0,0.0,default-highmem-us-east1,prod
2023-08-27,Network Inter Zone Egress,52.0,0.0,cold-medium-spot-us-east1,stage
2023-08-27,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-27,Network Inter Zone Egress,14.0,0.0,zk2-us-east1,prod
2023-08-27,Network Inter Zone Egress,4.0,0.0,rill-small-us-east1,prod
2023-08-26,Network Inter Zone Egress,5088.0,42.0,kafka-us-east1-b,stage
2023-08-26,Network Inter Zone Egress,4184.0,34.0,icy2-large-us-east1-d,prod
2023-08-26,Network Inter Zone Egress,1917.0,16.0,mm-spot-us-east1,stage
2023-08-26,Network Inter Zone Egress,1385.0,11.0,default-us-east1,prod
2023-08-26,Network Inter Zone Egress,1071.0,9.0,kafka-us-east1-b,prod
2023-08-26,Network Inter Zone Egress,735.0,6.0,default-us-east1,stage
2023-08-26,Network Inter Zone Egress,569.0,5.0,cold-large-spot-us-east1,prod
2023-08-26,Network Inter Zone Egress,522.0,4.0,hot-large-spot-local-us-east1,prod
2023-08-26,Network Inter Zone Egress,375.0,3.0,broker-us-east1,stage
2023-08-26,Network Inter Zone Egress,290.0,2.0,icy-medium-us-east1-d,stage
2023-08-26,Network Inter Zone Egress,194.0,2.0,broker-us-east1,prod
2023-08-26,Network Inter Zone Egress,243.0,2.0,hot-spot-local-us-east1,stage
2023-08-26,Network Inter Zone Egress,234.0,2.0,mm-spot-us-east1,prod
2023-08-26,Network Inter Zone Egress,291.0,2.0,zk2-us-east1,stage
2023-08-26,Network Inter Zone Egress,242.0,2.0,rill-small-us-east1,stage
2023-08-26,Network Inter Zone Egress,115.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-26,Network Inter Zone Egress,148.0,1.0,cold-spot-us-east1,stage
2023-08-26,Network Inter Zone Egress,64.0,1.0,cold-medium-spot-us-east1,prod
2023-08-26,Network Inter Zone Egress,47.0,0.0,icy-medium-us-east1-d,prod
2023-08-26,Network Inter Zone Egress,9.0,0.0,hot-spot-local-us-east1,prod
2023-08-26,Network Inter Zone Egress,45.0,0.0,default-highmem-us-east1,prod
2023-08-26,Network Inter Zone Egress,5.0,0.0,rill-small-us-east1,prod
2023-08-26,Network Inter Zone Egress,13.0,0.0,mm-parallel-us-east1-b,prod
2023-08-26,Network Inter Zone Egress,14.0,0.0,zk2-us-east1,prod
2023-08-26,Network Inter Zone Egress,3.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-26,Network Inter Zone Egress,25.0,0.0,cold-large-local-us-east1,prod
2023-08-26,Network Inter Zone Egress,23.0,0.0,cold-spot-us-east1,prod
2023-08-26,Network Inter Zone Egress,34.0,0.0,cold-medium-spot-us-east1,stage
2023-08-26,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-25,Network Inter Zone Egress,8512.0,70.0,kafka-us-east1-b,stage
2023-08-25,Network Inter Zone Egress,3936.0,32.0,icy2-large-us-east1-d,prod
2023-08-25,Network Inter Zone Egress,2804.0,23.0,hot-large-spot-local-us-east1,prod
2023-08-25,Network Inter Zone Egress,1861.0,15.0,mm-spot-us-east1,stage
2023-08-25,Network Inter Zone Egress,1415.0,12.0,default-us-east1,stage
2023-08-25,Network Inter Zone Egress,1332.0,11.0,default-us-east1,prod
2023-08-25,Network Inter Zone Egress,1266.0,10.0,cold-large-spot-us-east1,prod
2023-08-25,Network Inter Zone Egress,1027.0,8.0,kafka-us-east1-b,prod
2023-08-25,Network Inter Zone Egress,678.0,6.0,zk2-us-east1,stage
2023-08-25,Network Inter Zone Egress,435.0,4.0,hot-spot-local-us-east1,stage
2023-08-25,Network Inter Zone Egress,451.0,4.0,broker-us-east1,stage
2023-08-25,Network Inter Zone Egress,381.0,3.0,icy-medium-us-east1-d,stage
2023-08-25,Network Inter Zone Egress,357.0,3.0,broker-us-east1,prod
2023-08-25,Network Inter Zone Egress,204.0,2.0,mm-spot-us-east1,prod
2023-08-25,Network Inter Zone Egress,293.0,2.0,cold-spot-us-east1,stage
2023-08-25,Network Inter Zone Egress,85.0,1.0,cold-large-local-us-east1,prod
2023-08-25,Network Inter Zone Egress,136.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-25,Network Inter Zone Egress,182.0,1.0,cold-medium-spot-us-east1,stage
2023-08-25,Network Inter Zone Egress,182.0,1.0,rill-small-us-east1,stage
2023-08-25,Network Inter Zone Egress,86.0,1.0,icy-medium-us-east1-d,prod
2023-08-25,Network Inter Zone Egress,180.0,1.0,cold-medium-spot-us-east1,prod
2023-08-25,Network Inter Zone Egress,5.0,0.0,rill-small-us-east1,prod
2023-08-25,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-25,Network Inter Zone Egress,13.0,0.0,mm-parallel-us-east1-b,prod
2023-08-25,Network Inter Zone Egress,10.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-25,Network Inter Zone Egress,44.0,0.0,default-highmem-us-east1,prod
2023-08-25,Network Inter Zone Egress,11.0,0.0,hot-spot-local-us-east1,prod
2023-08-25,Network Inter Zone Egress,10.0,0.0,cold-spot-us-east1,prod
2023-08-25,Network Inter Zone Egress,15.0,0.0,zk2-us-east1,prod
2023-08-24,Network Inter Zone Egress,10672.0,88.0,kafka-us-east1-b,stage
2023-08-24,Network Inter Zone Egress,4973.0,41.0,icy2-large-us-east1-d,prod
2023-08-24,Network Inter Zone Egress,3890.0,32.0,hot-large-spot-local-us-east1,prod
2023-08-24,Network Inter Zone Egress,2056.0,17.0,default-us-east1,stage
2023-08-24,Network Inter Zone Egress,1863.0,15.0,mm-spot-us-east1,stage
2023-08-24,Network Inter Zone Egress,1505.0,12.0,cold-large-spot-us-east1,prod
2023-08-24,Network Inter Zone Egress,1313.0,11.0,default-us-east1,prod
2023-08-24,Network Inter Zone Egress,1076.0,9.0,kafka-us-east1-b,prod
2023-08-24,Network Inter Zone Egress,904.0,7.0,zk2-us-east1,stage
2023-08-24,Network Inter Zone Egress,613.0,5.0,hot-spot-local-us-east1,stage
2023-08-24,Network Inter Zone Egress,515.0,4.0,broker-us-east1,stage
2023-08-24,Network Inter Zone Egress,479.0,4.0,icy-medium-us-east1-d,stage
2023-08-24,Network Inter Zone Egress,376.0,3.0,broker-us-east1,prod
2023-08-24,Network Inter Zone Egress,337.0,3.0,cold-spot-us-east1,stage
2023-08-24,Network Inter Zone Egress,193.0,2.0,mm-spot-us-east1,prod
2023-08-24,Network Inter Zone Egress,232.0,2.0,cold-medium-spot-us-east1,stage
2023-08-24,Network Inter Zone Egress,88.0,1.0,cold-medium-spot-us-east1,prod
2023-08-24,Network Inter Zone Egress,177.0,1.0,rill-small-us-east1,stage
2023-08-24,Network Inter Zone Egress,173.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-24,Network Inter Zone Egress,43.0,0.0,icy-medium-us-east1-d,prod
2023-08-24,Network Inter Zone Egress,5.0,0.0,rill-small-us-east1,prod
2023-08-24,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-24,Network Inter Zone Egress,50.0,0.0,cold-large-local-us-east1,prod
2023-08-24,Network Inter Zone Egress,40.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-24,Network Inter Zone Egress,47.0,0.0,default-highmem-us-east1,prod
2023-08-24,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-24,Network Inter Zone Egress,29.0,0.0,zk2-us-east1,prod
2023-08-24,Network Inter Zone Egress,10.0,0.0,cold-spot-us-east1,prod
2023-08-24,Network Inter Zone Egress,9.0,0.0,hot-spot-local-us-east1,prod
2023-08-23,Network Inter Zone Egress,7636.0,63.0,kafka-us-east1-b,stage
2023-08-23,Network Inter Zone Egress,4040.0,33.0,icy2-large-us-east1-d,prod
2023-08-23,Network Inter Zone Egress,3687.0,30.0,hot-large-spot-local-us-east1,prod
2023-08-23,Network Inter Zone Egress,2076.0,17.0,cold-large-spot-us-east1,prod
2023-08-23,Network Inter Zone Egress,1890.0,16.0,default-us-east1,stage
2023-08-23,Network Inter Zone Egress,1439.0,12.0,mm-spot-us-east1,stage
2023-08-23,Network Inter Zone Egress,1299.0,11.0,default-us-east1,prod
2023-08-23,Network Inter Zone Egress,1026.0,8.0,kafka-us-east1-b,prod
2023-08-23,Network Inter Zone Egress,816.0,7.0,zk2-us-east1,stage
2023-08-23,Network Inter Zone Egress,601.0,5.0,hot-spot-local-us-east1,stage
2023-08-23,Network Inter Zone Egress,473.0,4.0,icy-medium-us-east1-d,stage
2023-08-23,Network Inter Zone Egress,479.0,4.0,broker-us-east1,stage
2023-08-23,Network Inter Zone Egress,371.0,3.0,broker-us-east1,prod
2023-08-23,Network Inter Zone Egress,330.0,3.0,cold-spot-us-east1,stage
2023-08-23,Network Inter Zone Egress,213.0,2.0,cold-medium-spot-us-east1,stage
2023-08-23,Network Inter Zone Egress,202.0,2.0,mm-spot-us-east1,prod
2023-08-23,Network Inter Zone Egress,63.0,1.0,hot-medium-spot-local-us-east1,stage
2023-08-23,Network Inter Zone Egress,106.0,1.0,cold-medium-spot-us-east1,prod
2023-08-23,Network Inter Zone Egress,149.0,1.0,rill-small-us-east1,stage
2023-08-23,Network Inter Zone Egress,143.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-23,Network Inter Zone Egress,63.0,1.0,icy-medium-us-east1-d,prod
2023-08-23,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-23,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-23,Network Inter Zone Egress,29.0,0.0,zk2-us-east1,prod
2023-08-23,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-23,Network Inter Zone Egress,48.0,0.0,default-highmem-us-east1,prod
2023-08-23,Network Inter Zone Egress,13.0,0.0,cold-spot-us-east1,prod
2023-08-23,Network Inter Zone Egress,6.0,0.0,rill-small-us-east1,prod
2023-08-23,Network Inter Zone Egress,0.0,0.0,cold-large-local-us-east1,prod
2023-08-22,Network Inter Zone Egress,8492.0,70.0,kafka-us-east1-b,stage
2023-08-22,Network Inter Zone Egress,3920.0,32.0,hot-large-spot-local-us-east1,prod
2023-08-22,Network Inter Zone Egress,3528.0,29.0,icy2-large-us-east1-d,prod
2023-08-22,Network Inter Zone Egress,2006.0,16.0,cold-large-spot-us-east1,prod
2023-08-22,Network Inter Zone Egress,1864.0,15.0,default-us-east1,stage
2023-08-22,Network Inter Zone Egress,1512.0,12.0,mm-spot-us-east1,stage
2023-08-22,Network Inter Zone Egress,1311.0,11.0,default-us-east1,prod
2023-08-22,Network Inter Zone Egress,876.0,7.0,kafka-us-east1-b,prod
2023-08-22,Network Inter Zone Egress,853.0,7.0,zk2-us-east1,stage
2023-08-22,Network Inter Zone Egress,549.0,4.0,hot-spot-local-us-east1,stage
2023-08-22,Network Inter Zone Egress,442.0,4.0,broker-us-east1,stage
2023-08-22,Network Inter Zone Egress,475.0,4.0,icy-medium-us-east1-d,stage
2023-08-22,Network Inter Zone Egress,317.0,3.0,cold-spot-us-east1,stage
2023-08-22,Network Inter Zone Egress,425.0,3.0,broker-us-east1,prod
2023-08-22,Network Inter Zone Egress,183.0,2.0,rill-small-us-east1,stage
2023-08-22,Network Inter Zone Egress,205.0,2.0,cold-medium-spot-us-east1,stage
2023-08-22,Network Inter Zone Egress,150.0,1.0,hot-medium-spot-local-us-east1,stage
2023-08-22,Network Inter Zone Egress,103.0,1.0,cold-medium-spot-us-east1,prod
2023-08-22,Network Inter Zone Egress,178.0,1.0,cold-large-local-us-east1,prod
2023-08-22,Network Inter Zone Egress,175.0,1.0,mm-spot-us-east1,prod
2023-08-22,Network Inter Zone Egress,134.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-22,Network Inter Zone Egress,29.0,0.0,icy-medium-us-east1-d,prod
2023-08-22,Network Inter Zone Egress,7.0,0.0,rill-small-us-east1,prod
2023-08-22,Network Inter Zone Egress,17.0,0.0,zk2-us-east1,prod
2023-08-22,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-22,Network Inter Zone Egress,30.0,0.0,cold-spot-us-east1,prod
2023-08-22,Network Inter Zone Egress,37.0,0.0,default-highmem-us-east1,prod
2023-08-22,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-22,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-21,Network Inter Zone Egress,7816.0,64.0,kafka-us-east1-b,stage
2023-08-21,Network Inter Zone Egress,4314.0,35.0,hot-large-spot-local-us-east1,prod
2023-08-21,Network Inter Zone Egress,3692.0,30.0,icy2-large-us-east1-d,prod
2023-08-21,Network Inter Zone Egress,1861.0,15.0,default-us-east1,stage
2023-08-21,Network Inter Zone Egress,1557.0,13.0,mm-spot-us-east1,stage
2023-08-21,Network Inter Zone Egress,1526.0,13.0,cold-large-spot-us-east1,prod
2023-08-21,Network Inter Zone Egress,1347.0,11.0,default-us-east1,prod
2023-08-21,Network Inter Zone Egress,881.0,7.0,zk2-us-east1,stage
2023-08-21,Network Inter Zone Egress,805.0,7.0,kafka-us-east1-b,prod
2023-08-21,Network Inter Zone Egress,620.0,5.0,cold-large-local-us-east1,prod
2023-08-21,Network Inter Zone Egress,596.0,5.0,hot-spot-local-us-east1,stage
2023-08-21,Network Inter Zone Egress,498.0,4.0,broker-us-east1,stage
2023-08-21,Network Inter Zone Egress,494.0,4.0,icy-medium-us-east1-d,stage
2023-08-21,Network Inter Zone Egress,507.0,4.0,broker-us-east1,prod
2023-08-21,Network Inter Zone Egress,342.0,3.0,cold-spot-us-east1,stage
2023-08-21,Network Inter Zone Egress,187.0,2.0,mm-spot-us-east1,prod
2023-08-21,Network Inter Zone Egress,242.0,2.0,cold-medium-spot-us-east1,stage
2023-08-21,Network Inter Zone Egress,188.0,2.0,hot-medium-spot-local-us-east1,prod
2023-08-21,Network Inter Zone Egress,117.0,1.0,hot-medium-spot-local-us-east1,stage
2023-08-21,Network Inter Zone Egress,147.0,1.0,rill-small-us-east1,stage
2023-08-21,Network Inter Zone Egress,137.0,1.0,cold-medium-spot-us-east1,prod
2023-08-21,Network Inter Zone Egress,48.0,0.0,default-highmem-us-east1,prod
2023-08-21,Network Inter Zone Egress,28.0,0.0,icy-medium-us-east1-d,prod
2023-08-21,Network Inter Zone Egress,50.0,0.0,cold-spot-us-east1,prod
2023-08-21,Network Inter Zone Egress,6.0,0.0,rill-small-us-east1,prod
2023-08-21,Network Inter Zone Egress,15.0,0.0,zk2-us-east1,prod
2023-08-21,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-21,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-21,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-20,Network Inter Zone Egress,4200.0,34.0,icy2-large-us-east1-d,prod
2023-08-20,Network Inter Zone Egress,3946.0,32.0,kafka-us-east1-b,stage
2023-08-20,Network Inter Zone Egress,1288.0,11.0,default-us-east1,prod
2023-08-20,Network Inter Zone Egress,1319.0,11.0,mm-spot-us-east1,stage
2023-08-20,Network Inter Zone Egress,888.0,7.0,default-us-east1,stage
2023-08-20,Network Inter Zone Egress,813.0,7.0,kafka-us-east1-b,prod
2023-08-20,Network Inter Zone Egress,611.0,5.0,hot-large-spot-local-us-east1,prod
2023-08-20,Network Inter Zone Egress,381.0,3.0,zk2-us-east1,stage
2023-08-20,Network Inter Zone Egress,341.0,3.0,cold-large-spot-us-east1,prod
2023-08-20,Network Inter Zone Egress,313.0,3.0,hot-spot-local-us-east1,stage
2023-08-20,Network Inter Zone Egress,214.0,2.0,icy-medium-us-east1-d,stage
2023-08-20,Network Inter Zone Egress,188.0,2.0,mm-spot-us-east1,prod
2023-08-20,Network Inter Zone Egress,242.0,2.0,broker-us-east1,stage
2023-08-20,Network Inter Zone Egress,193.0,2.0,cold-medium-spot-us-east1,stage
2023-08-20,Network Inter Zone Egress,115.0,1.0,cold-large-local-us-east1,prod
2023-08-20,Network Inter Zone Egress,91.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-20,Network Inter Zone Egress,174.0,1.0,broker-us-east1,prod
2023-08-20,Network Inter Zone Egress,76.0,1.0,cold-medium-spot-us-east1,prod
2023-08-20,Network Inter Zone Egress,138.0,1.0,cold-spot-us-east1,stage
2023-08-20,Network Inter Zone Egress,5.0,0.0,rill-small-us-east1,prod
2023-08-20,Network Inter Zone Egress,47.0,0.0,rill-small-us-east1,stage
2023-08-20,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-20,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-20,Network Inter Zone Egress,3.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-20,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-20,Network Inter Zone Egress,28.0,0.0,zk2-us-east1,prod
2023-08-20,Network Inter Zone Egress,28.0,0.0,icy-medium-us-east1-d,prod
2023-08-20,Network Inter Zone Egress,18.0,0.0,default-highmem-us-east1,prod
2023-08-20,Network Inter Zone Egress,23.0,0.0,cold-spot-us-east1,prod
2023-08-19,Network Inter Zone Egress,4309.0,35.0,kafka-us-east1-b,stage
2023-08-19,Network Inter Zone Egress,4243.0,35.0,icy2-large-us-east1-d,prod
2023-08-19,Network Inter Zone Egress,1324.0,11.0,default-us-east1,prod
2023-08-19,Network Inter Zone Egress,1392.0,11.0,mm-spot-us-east1,stage
2023-08-19,Network Inter Zone Egress,810.0,7.0,kafka-us-east1-b,prod
2023-08-19,Network Inter Zone Egress,839.0,7.0,default-us-east1,stage
2023-08-19,Network Inter Zone Egress,553.0,5.0,hot-large-spot-local-us-east1,prod
2023-08-19,Network Inter Zone Egress,374.0,3.0,cold-large-spot-us-east1,prod
2023-08-19,Network Inter Zone Egress,345.0,3.0,hot-spot-local-us-east1,stage
2023-08-19,Network Inter Zone Egress,369.0,3.0,zk2-us-east1,stage
2023-08-19,Network Inter Zone Egress,202.0,2.0,mm-spot-us-east1,prod
2023-08-19,Network Inter Zone Egress,242.0,2.0,broker-us-east1,stage
2023-08-19,Network Inter Zone Egress,166.0,1.0,icy-medium-us-east1-d,stage
2023-08-19,Network Inter Zone Egress,151.0,1.0,cold-medium-spot-us-east1,stage
2023-08-19,Network Inter Zone Egress,82.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-19,Network Inter Zone Egress,75.0,1.0,cold-medium-spot-us-east1,prod
2023-08-19,Network Inter Zone Egress,145.0,1.0,cold-spot-us-east1,stage
2023-08-19,Network Inter Zone Egress,178.0,1.0,broker-us-east1,prod
2023-08-19,Network Inter Zone Egress,144.0,1.0,cold-large-local-us-east1,prod
2023-08-19,Network Inter Zone Egress,20.0,0.0,default-highmem-us-east1,prod
2023-08-19,Network Inter Zone Egress,5.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-19,Network Inter Zone Egress,21.0,0.0,cold-spot-us-east1,prod
2023-08-19,Network Inter Zone Egress,29.0,0.0,icy-medium-us-east1-d,prod
2023-08-19,Network Inter Zone Egress,28.0,0.0,zk2-us-east1,prod
2023-08-19,Network Inter Zone Egress,13.0,0.0,hot-spot-local-us-east1,prod
2023-08-19,Network Inter Zone Egress,39.0,0.0,rill-small-us-east1,stage
2023-08-19,Network Inter Zone Egress,9.0,0.0,rill-small-us-east1,prod
2023-08-19,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-19,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-18,Network Inter Zone Egress,5605.0,46.0,kafka-us-east1-b,stage
2023-08-18,Network Inter Zone Egress,4008.0,33.0,icy2-large-us-east1-d,prod
2023-08-18,Network Inter Zone Egress,2740.0,22.0,hot-large-spot-local-us-east1,prod
2023-08-18,Network Inter Zone Egress,1747.0,14.0,mm-spot-us-east1,stage
2023-08-18,Network Inter Zone Egress,1433.0,12.0,default-us-east1,prod
2023-08-18,Network Inter Zone Egress,1237.0,10.0,default-us-east1,stage
2023-08-18,Network Inter Zone Egress,860.0,7.0,kafka-us-east1-b,prod
2023-08-18,Network Inter Zone Egress,738.0,6.0,cold-large-spot-us-east1,prod
2023-08-18,Network Inter Zone Egress,616.0,5.0,zk2-us-east1,stage
2023-08-18,Network Inter Zone Egress,482.0,4.0,hot-spot-local-us-east1,stage
2023-08-18,Network Inter Zone Egress,341.0,3.0,cold-large-local-us-east1,prod
2023-08-18,Network Inter Zone Egress,338.0,3.0,icy-medium-us-east1-d,stage
2023-08-18,Network Inter Zone Egress,377.0,3.0,broker-us-east1,stage
2023-08-18,Network Inter Zone Egress,340.0,3.0,broker-us-east1,prod
2023-08-18,Network Inter Zone Egress,244.0,2.0,cold-spot-us-east1,stage
2023-08-18,Network Inter Zone Egress,188.0,2.0,mm-spot-us-east1,prod
2023-08-18,Network Inter Zone Egress,87.0,1.0,cold-medium-spot-us-east1,prod
2023-08-18,Network Inter Zone Egress,177.0,1.0,cold-medium-spot-us-east1,stage
2023-08-18,Network Inter Zone Egress,145.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-18,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-18,Network Inter Zone Egress,47.0,0.0,rill-small-us-east1,stage
2023-08-18,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-18,Network Inter Zone Egress,4.0,0.0,rill-small-us-east1,prod
2023-08-18,Network Inter Zone Egress,25.0,0.0,hot-spot-local-us-east1,prod
2023-08-18,Network Inter Zone Egress,28.0,0.0,zk2-us-east1,prod
2023-08-18,Network Inter Zone Egress,6.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-18,Network Inter Zone Egress,31.0,0.0,icy-medium-us-east1-d,prod
2023-08-18,Network Inter Zone Egress,9.0,0.0,cold-spot-us-east1,prod
2023-08-18,Network Inter Zone Egress,34.0,0.0,default-highmem-us-east1,prod
2023-08-17,Network Inter Zone Egress,5913.0,48.0,kafka-us-east1-b,stage
2023-08-17,Network Inter Zone Egress,4091.0,34.0,icy2-large-us-east1-d,prod
2023-08-17,Network Inter Zone Egress,3297.0,27.0,hot-large-spot-local-us-east1,prod
2023-08-17,Network Inter Zone Egress,1728.0,14.0,mm-spot-us-east1,stage
2023-08-17,Network Inter Zone Egress,1395.0,11.0,default-us-east1,prod
2023-08-17,Network Inter Zone Egress,1279.0,10.0,default-us-east1,stage
2023-08-17,Network Inter Zone Egress,1052.0,9.0,kafka-us-east1-b,prod
2023-08-17,Network Inter Zone Egress,858.0,7.0,cold-large-spot-us-east1,prod
2023-08-17,Network Inter Zone Egress,565.0,5.0,hot-spot-local-us-east1,stage
2023-08-17,Network Inter Zone Egress,639.0,5.0,zk2-us-east1,stage
2023-08-17,Network Inter Zone Egress,428.0,4.0,icy-medium-us-east1-d,stage
2023-08-17,Network Inter Zone Egress,439.0,4.0,broker-us-east1,stage
2023-08-17,Network Inter Zone Egress,364.0,3.0,cold-large-local-us-east1,prod
2023-08-17,Network Inter Zone Egress,381.0,3.0,broker-us-east1,prod
2023-08-17,Network Inter Zone Egress,232.0,2.0,cold-medium-spot-us-east1,prod
2023-08-17,Network Inter Zone Egress,291.0,2.0,cold-spot-us-east1,stage
2023-08-17,Network Inter Zone Egress,176.0,1.0,cold-medium-spot-us-east1,stage
2023-08-17,Network Inter Zone Egress,172.0,1.0,mm-spot-us-east1,prod
2023-08-17,Network Inter Zone Egress,168.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-17,Network Inter Zone Egress,16.0,0.0,rill-small-us-east1,stage
2023-08-17,Network Inter Zone Egress,36.0,0.0,default-highmem-us-east1,prod
2023-08-17,Network Inter Zone Egress,25.0,0.0,hot-spot-local-us-east1,prod
2023-08-17,Network Inter Zone Egress,14.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-17,Network Inter Zone Egress,24.0,0.0,cold-spot-us-east1,prod
2023-08-17,Network Inter Zone Egress,16.0,0.0,zk2-us-east1,prod
2023-08-17,Network Inter Zone Egress,5.0,0.0,rill-small-us-east1,prod
2023-08-17,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-17,Network Inter Zone Egress,32.0,0.0,icy-medium-us-east1-d,prod
2023-08-17,Network Inter Zone Egress,10.0,0.0,mm-parallel-us-east1-b,prod
2023-08-16,Network Inter Zone Egress,5736.0,47.0,kafka-us-east1-b,stage
2023-08-16,Network Inter Zone Egress,3724.0,31.0,icy2-large-us-east1-d,prod
